timestamps,TP9,AF7,AF8,TP10,Right AUX,label
1533222985.038,24.414,35.156,528.320,16.113,26.367,0
1533222985.042,21.973,36.133,404.297,16.113,60.547,0
1533222985.046,10.742,38.574,35.156,6.836,17.578,0
1533222985.050,12.695,35.645,-137.207,4.395,-63.477,0
1533222985.054,25.879,28.809,152.344,8.301,-26.855,0
1533222985.058,38.574,25.879,456.055,9.277,40.039,0
1533222985.062,26.855,32.715,355.957,10.742,48.340,0
1533222985.065,1.953,35.156,119.629,15.137,9.277,0
1533222985.069,-0.977,33.691,1.465,11.719,8.789,0
1533222985.073,13.672,30.273,16.602,12.207,41.016,0
1533222985.077,27.832,31.250,312.988,21.484,17.090,0
1533222985.081,18.555,30.273,499.512,21.484,50.293,0
1533222985.085,7.812,27.344,167.969,12.207,43.945,0
1533222985.089,1.953,26.367,-66.895,13.184,35.156,0
1533222985.093,6.348,25.879,52.734,11.230,30.762,0
1533222985.097,22.949,33.203,393.555,15.625,6.836,0
1533222985.101,26.367,36.621,437.988,19.531,54.199,0
1533222985.104,8.301,32.715,-4.395,17.578,34.180,0
1533222985.108,-10.254,29.785,-176.270,15.137,0.488,0
1533222985.112,0.000,30.273,-64.941,12.695,19.531,0
1533222985.116,15.625,30.762,250.000,20.996,34.180,0
1533222985.120,12.695,34.180,479.492,13.672,1.465,0
1533222985.124,4.395,38.574,131.348,9.277,1.465,0
1533222985.128,-0.488,40.039,-130.859,20.508,62.012,0
1533222985.132,8.789,35.645,-97.656,19.531,71.777,0
1533222985.136,19.531,31.738,147.461,14.160,-14.160,0
1533222985.140,26.367,36.133,356.445,20.996,-17.090,0
1533222985.144,15.137,38.086,140.625,20.020,74.219,0
1533222985.147,-7.812,34.180,-231.934,14.160,17.090,0
1533222985.151,0.000,39.062,-299.805,12.695,-45.898,0
1533222985.155,16.602,35.645,88.867,16.602,-54.199,0
1533222985.159,23.926,31.250,413.574,24.414,7.812,0
1533222985.163,21.973,38.086,124.512,23.926,67.383,0
1533222985.167,10.742,40.527,-206.055,17.090,45.898,0
1533222985.171,19.043,34.180,-281.250,15.625,47.852,0
1533222985.175,29.297,31.738,-41.504,17.090,9.277,0
1533222985.179,38.574,39.062,387.695,18.066,31.738,0
1533222985.183,31.738,38.086,169.922,19.043,48.340,0
1533222985.187,1.953,36.133,-236.816,16.602,-9.766,0
1533222985.190,5.859,38.574,-263.672,15.625,21.484,0
1533222985.194,20.996,36.133,44.922,19.531,31.250,0
1533222985.198,28.320,34.668,243.652,23.438,-22.949,0
1533222985.202,17.578,35.645,124.512,17.578,-0.977,0
1533222985.206,2.441,35.645,-63.965,13.672,51.270,0
1533222985.210,3.906,34.180,-216.797,15.625,32.227,0
1533222985.214,17.090,30.762,-120.117,5.859,14.648,0
1533222985.218,29.297,35.156,293.457,6.348,5.859,0
1533222985.222,19.531,41.504,300.781,12.695,-9.766,0
1533222985.226,8.789,41.016,-90.332,11.719,20.020,0
1533222985.229,9.277,37.598,-234.375,13.672,3.418,0
1533222985.233,18.066,34.668,29.297,13.672,27.344,0
1533222985.237,33.691,37.109,368.164,16.113,40.039,0
1533222985.241,37.109,38.086,277.344,19.531,48.828,0
1533222985.245,24.902,37.598,-147.949,20.996,72.754,0
1533222985.249,14.648,33.691,-261.230,20.020,34.180,0
1533222985.253,23.926,33.691,-52.734,20.508,30.273,0
1533222985.257,40.527,37.109,312.988,19.531,16.602,0
1533222985.261,41.992,36.133,439.941,22.949,9.766,0
1533222985.265,22.949,36.133,12.207,22.949,1.465,0
1533222985.269,6.836,37.109,-184.082,17.090,-7.324,0
1533222985.272,14.648,34.668,15.137,19.531,14.648,0
1533222985.276,30.273,35.645,333.008,21.973,4.883,0
1533222985.280,21.484,32.715,341.797,19.531,-15.625,0
1533222985.284,4.883,27.344,32.227,19.531,15.137,0
1533222985.288,7.812,31.250,-137.695,18.066,30.762,0
1533222985.292,10.742,34.180,-126.465,11.719,34.180,0
1533222985.296,20.996,36.133,246.094,16.602,36.621,0
1533222985.300,25.391,35.645,535.156,23.438,41.992,0
1533222985.304,11.230,36.133,165.039,12.207,76.172,0
1533222985.308,5.371,36.133,-62.988,8.301,80.566,0
1533222985.312,15.625,31.738,43.945,11.719,55.664,0
1533222985.315,28.809,32.227,353.027,20.020,34.180,0
1533222985.319,28.809,35.156,555.664,23.438,61.523,0
1533222985.323,16.113,35.156,265.137,25.391,37.598,0
1533222985.327,1.465,31.250,-3.906,28.809,-7.324,0
1533222985.331,9.277,31.250,91.309,21.484,37.598,0
1533222985.335,28.809,34.668,416.992,21.484,45.410,0
1533222985.339,37.109,34.180,540.527,28.809,50.781,0
1533222985.343,26.855,31.738,325.195,22.461,54.688,0
1533222985.347,13.672,36.133,154.297,18.555,47.363,0
1533222985.351,17.090,40.527,84.473,24.414,10.742,0
1533222985.354,33.691,39.062,412.109,21.973,33.203,0
1533222985.358,42.969,37.109,680.176,25.391,50.293,0
1533222985.362,45.898,40.527,382.324,30.762,2.441,0
1533222985.366,31.250,39.062,172.852,22.949,36.621,0
1533222985.370,23.438,35.156,116.699,20.996,37.109,0
1533222985.374,40.039,32.227,347.168,27.832,20.996,0
1533222985.378,41.992,30.762,686.523,27.344,14.160,0
1533222985.382,32.715,41.016,471.680,22.461,-11.719,0
1533222985.386,18.066,46.387,76.172,20.996,11.719,0
1533222985.390,15.625,41.504,43.457,22.461,50.781,0
1533222985.394,33.203,38.086,373.535,25.879,44.922,0
1533222985.397,46.387,38.574,659.668,30.762,47.852,0
1533222985.401,45.898,41.504,458.984,34.180,41.504,0
1533222985.405,35.645,44.434,95.215,23.926,54.199,0
1533222985.409,21.973,42.480,-27.832,11.230,19.531,0
1533222985.413,29.785,39.551,248.047,13.672,98.145,0
1533222985.417,46.387,39.062,485.840,21.973,96.680,0
1533222985.421,49.316,40.527,358.398,22.461,-8.789,0
1533222985.425,39.551,43.457,21.484,22.461,-25.879,0
1533222985.429,32.715,46.387,-85.449,20.020,-19.531,0
1533222985.433,47.363,48.340,40.527,20.508,62.988,0
1533222985.436,51.758,42.969,162.598,24.902,72.266,0
1533222985.440,38.086,40.039,356.445,23.438,38.574,0
1533222985.444,21.484,42.969,144.043,22.949,44.434,0
1533222985.448,17.578,40.527,-152.344,16.113,51.758,0
1533222985.452,27.344,36.133,-72.266,13.184,-23.926,0
1533222985.456,42.969,41.504,264.160,19.043,-6.836,0
1533222985.460,40.527,44.922,287.598,21.484,44.434,0
1533222985.464,21.484,40.527,-125.000,15.625,4.883,0
1533222985.468,15.625,39.062,-347.656,12.207,-32.715,0
1533222985.472,20.996,41.504,-221.680,13.672,-40.039,0
1533222985.476,40.527,40.527,130.371,20.508,24.902,0
1533222985.479,45.410,40.527,148.926,26.367,23.926,0
1533222985.483,22.949,46.387,-166.504,19.043,27.832,0
1533222985.487,14.648,46.875,-319.336,15.625,37.109,0
1533222985.491,32.227,43.945,-331.543,17.578,14.648,0
1533222985.495,42.480,40.039,-17.578,27.832,13.672,0
1533222985.499,29.297,33.203,202.637,31.250,83.984,0
1533222985.503,16.602,32.227,-172.363,27.344,110.352,0
1533222985.507,7.324,33.203,-493.652,23.926,1.953,0
1533222985.511,19.531,32.715,-470.215,24.902,-35.645,0
1533222985.515,38.086,34.668,-173.340,25.391,0.000,0
1533222985.519,35.156,35.645,149.902,23.926,-0.488,0
1533222985.522,21.973,34.180,-119.629,17.578,11.719,0
1533222985.526,15.137,32.715,-520.020,9.766,10.254,0
1533222985.530,20.020,34.668,-466.797,10.254,10.742,0
1533222985.534,33.203,35.645,-197.266,16.113,-3.906,0
1533222985.538,41.504,32.227,135.742,20.996,4.883,0
1533222985.542,26.855,30.762,-9.277,21.973,40.039,0
1533222985.546,10.742,31.738,-435.059,18.555,28.320,0
1533222985.550,11.230,31.250,-483.887,19.531,14.160,0
1533222985.554,29.785,26.855,-188.965,28.809,5.371,0
1533222985.558,42.480,29.297,91.309,30.273,31.738,0
1533222985.561,33.203,34.668,-125.977,20.996,55.176,0
1533222985.565,23.438,30.762,-469.238,17.578,65.430,0
1533222985.569,23.926,30.273,-512.207,19.043,43.945,0
1533222985.573,30.762,31.738,-285.156,22.949,7.324,0
1533222985.577,39.551,31.250,0.977,23.438,36.621,0
1533222985.581,34.180,34.180,-108.887,21.973,0.977,0
1533222985.585,16.602,39.551,-532.715,14.160,-19.043,0
1533222985.589,13.184,40.527,-528.320,10.742,65.918,0
1533222985.593,29.297,39.551,-386.230,19.531,15.137,0
1533222985.597,41.016,34.668,-118.652,23.926,-59.082,0
1533222985.601,30.762,31.738,48.340,23.438,13.672,0
1533222985.604,18.555,35.156,-383.301,20.508,40.527,0
1533222985.608,18.066,38.574,-554.199,18.066,39.062,0
1533222985.612,23.438,35.156,-335.938,15.625,12.695,0
1533222985.616,33.203,32.715,-8.789,19.043,-2.441,0
1533222985.620,29.297,37.109,-87.402,22.461,40.039,0
1533222985.624,12.207,36.621,-466.797,19.043,10.254,0
1533222985.628,7.812,37.598,-430.664,16.602,39.551,0
1533222985.632,18.555,37.598,-320.312,11.230,114.746,0
1533222985.636,25.391,33.203,-151.367,13.184,31.250,0
1533222985.640,28.320,30.273,84.961,17.090,3.418,0
1533222985.644,16.602,32.227,-283.203,16.113,17.090,0
1533222985.647,6.836,29.785,-505.371,21.973,-28.320,0
1533222985.651,14.160,26.367,-319.336,20.996,-29.785,0
1533222985.655,29.297,26.367,17.578,19.531,-9.277,0
1533222985.659,33.691,27.832,113.770,24.414,32.715,0
1533222985.663,16.113,31.250,-255.371,26.367,36.621,0
1533222985.667,4.883,28.320,-518.066,21.484,3.418,0
1533222985.671,10.742,25.391,-386.230,10.742,2.441,0
1533222985.675,20.508,29.297,-51.270,10.742,-1.465,0
1533222985.679,28.320,29.297,201.172,19.043,-20.508,0
1533222985.683,15.625,21.973,-93.750,17.578,-56.641,0
1533222985.686,6.836,23.438,-378.418,16.602,-26.367,0
1533222985.690,15.625,32.715,-288.574,20.508,63.477,0
1533222985.694,31.738,34.180,-1.953,24.902,43.457,0
1533222985.698,42.969,36.133,93.750,30.762,-20.996,0
1533222985.702,35.645,39.062,-186.523,29.297,-21.484,0
1533222985.706,22.949,37.598,-360.352,20.508,0.488,0
1533222985.710,20.020,32.227,-322.266,15.137,35.156,0
1533222985.714,29.785,30.762,-81.543,20.020,36.621,0
1533222985.718,30.762,28.809,75.195,25.391,14.648,0
1533222985.722,20.508,31.250,-72.754,23.926,54.199,0
1533222985.726,6.836,36.621,-322.754,20.020,69.824,0
1533222985.729,10.254,36.133,-382.324,19.043,16.602,0
1533222985.733,20.508,37.109,-57.129,17.578,84.473,0
1533222985.737,23.926,28.320,142.578,13.672,87.891,0
1533222985.741,12.695,25.391,-94.727,10.254,5.859,0
1533222985.745,-12.207,32.715,-365.234,7.324,41.504,0
1533222985.749,-13.184,33.203,-391.113,6.348,44.434,0
1533222985.753,7.324,34.180,-275.879,9.766,7.812,0
1533222985.757,17.578,29.785,30.273,18.066,44.434,0
1533222985.761,10.254,27.832,40.527,15.625,86.426,0
1533222985.765,2.930,32.715,-399.414,14.648,61.523,0
1533222985.769,4.883,35.156,-404.785,20.996,39.062,0
1533222985.772,16.113,33.203,-224.121,13.672,62.988,0
1533222985.776,27.832,38.086,0.977,11.719,44.922,0
1533222985.780,22.949,41.504,75.684,21.484,1.465,0
1533222985.784,5.859,40.527,-338.379,18.555,-11.719,0
1533222985.788,8.789,41.016,-490.234,15.137,-20.508,0
1533222985.792,29.785,36.621,-232.422,16.113,19.531,0
1533222985.796,39.551,32.715,63.965,18.066,36.133,0
1533222985.800,35.156,38.574,-6.348,17.090,8.301,0
1533222985.804,19.043,35.645,-389.160,14.160,27.832,0
1533222985.808,8.789,30.273,-565.918,15.137,36.621,0
1533222985.811,22.949,38.086,-424.316,18.555,30.762,0
1533222985.815,35.645,41.016,-83.984,22.461,30.762,0
1533222985.819,30.762,38.086,125.488,26.855,32.227,0
1533222985.823,16.113,38.574,-260.742,24.414,12.695,0
1533222985.827,10.742,37.109,-519.531,15.625,-13.672,0
1533222985.831,22.949,33.691,-356.934,18.066,-9.766,0
1533222985.835,32.715,33.203,-26.367,21.484,-14.648,0
1533222985.839,35.645,33.203,57.617,19.043,-10.742,0
1533222985.843,27.344,33.691,-281.738,20.996,12.207,0
1533222985.847,14.648,36.133,-460.449,22.461,70.312,0
1533222985.851,20.508,27.832,-346.191,20.020,76.172,0
1533222985.854,39.062,24.902,-49.805,22.949,89.355,0
1533222985.858,38.086,32.715,108.398,21.973,93.750,0
1533222985.862,24.414,36.621,-168.457,19.043,18.555,0
1533222985.866,23.926,37.109,-414.551,18.555,-7.324,0
1533222985.870,34.180,35.645,-316.895,22.949,52.734,0
1533222985.874,48.340,36.621,45.410,25.879,79.102,0
1533222985.878,56.641,38.086,232.422,32.715,19.531,0
1533222985.882,47.852,36.621,-83.008,33.691,-17.578,0
1533222985.886,27.832,36.621,-345.703,25.879,2.441,0
1533222985.890,28.809,35.645,-264.648,21.484,0.977,0
1533222985.894,39.551,33.203,-50.293,19.043,-27.344,0
1533222985.897,46.875,32.715,254.883,22.461,-13.184,0
1533222985.901,38.086,37.109,64.941,22.949,27.344,0
1533222985.905,20.508,39.551,-257.812,19.043,58.594,0
1533222985.909,20.020,34.668,-99.121,21.973,97.656,0
1533222985.913,34.180,32.715,-51.758,25.879,-0.488,0
1533222985.917,47.363,33.203,218.750,23.438,-15.625,0
1533222985.921,34.668,30.273,272.949,28.809,69.824,0
1533222985.925,17.578,28.809,-232.910,29.297,30.762,0
1533222985.929,21.973,28.809,-244.629,27.344,13.672,0
1533222985.933,33.203,32.227,93.262,25.391,-9.277,0
1533222985.936,36.621,35.645,333.496,23.926,-14.648,0
1533222985.940,34.668,36.621,182.129,25.391,-9.277,0
1533222985.944,24.414,36.621,-198.730,18.555,-22.461,0
1533222985.948,13.672,36.621,-255.859,8.789,-3.418,0
1533222985.952,24.414,38.086,-51.270,17.090,23.438,0
1533222985.956,41.504,34.180,275.879,25.391,47.852,0
1533222985.960,34.668,33.203,351.074,19.043,62.988,0
1533222985.964,15.625,36.621,-95.703,9.766,27.344,0
1533222985.968,17.090,37.109,-251.953,11.719,-25.879,0
1533222985.972,35.156,33.691,12.207,21.484,3.418,0
1533222985.976,51.270,33.691,331.055,23.438,47.852,0
1533222985.979,43.945,39.062,263.184,23.926,60.547,0
1533222985.983,27.832,41.016,-176.270,24.902,11.719,0
1533222985.987,20.996,39.062,-248.047,18.066,-2.441,0
1533222985.991,30.762,36.621,-23.438,18.555,20.020,0
1533222985.995,41.504,36.621,201.172,23.926,25.879,0
1533222985.999,36.133,41.016,214.844,20.996,27.344,0
1533222986.003,8.789,37.109,-73.242,14.648,16.113,0
1533222986.007,-0.488,35.156,-202.637,11.230,28.809,0
1533222986.011,14.648,39.062,-125.977,14.160,37.598,0
1533222986.015,29.297,39.551,69.336,14.160,41.016,0
1533222986.019,34.668,41.016,284.668,18.066,28.320,0
1533222986.022,23.438,41.016,3.418,20.996,20.996,0
1533222986.026,13.184,43.457,-283.203,18.066,23.926,0
1533222986.030,28.320,49.316,-188.965,18.066,-1.953,0
1533222986.034,39.551,47.852,145.020,18.555,26.855,0
1533222986.038,33.203,42.480,221.191,19.043,57.617,0
1533222986.042,30.762,52.246,-152.832,17.090,65.918,0
1533222986.046,13.672,55.664,-404.297,17.578,11.230,0
1533222986.050,11.719,45.410,-252.930,22.461,-30.762,0
1533222986.054,34.668,40.039,145.508,26.367,57.617,0
1533222986.058,35.645,46.875,225.586,32.227,26.855,0
1533222986.061,22.949,53.223,-88.379,33.203,1.953,0
1533222986.065,13.184,49.805,-364.258,28.809,60.059,0
1533222986.069,17.578,46.875,-322.754,24.414,29.297,0
1533222986.073,31.738,45.410,-136.719,27.344,44.922,0
1533222986.077,41.992,46.387,55.176,28.809,-0.977,0
1533222986.081,37.109,47.852,-30.273,29.297,1.953,0
1533222986.085,22.949,44.922,-407.227,26.367,58.594,0
1533222986.089,20.020,46.875,-504.395,26.855,4.883,0
1533222986.093,34.668,46.875,-177.246,25.879,-34.668,0
1533222986.097,43.457,42.480,117.188,24.902,26.367,0
1533222986.101,35.645,42.969,-82.520,27.832,44.922,0
1533222986.104,22.461,50.293,-451.172,23.438,41.504,0
1533222986.108,28.320,51.270,-467.773,22.461,36.133,0
1533222986.112,39.062,41.504,-327.637,23.926,31.738,0
1533222986.116,38.086,41.992,-87.402,23.926,57.129,0
1533222986.120,25.391,45.898,-48.828,21.484,60.547,0
1533222986.124,7.324,41.992,-479.980,15.625,71.289,0
1533222986.128,5.859,42.480,-606.445,16.113,15.625,0
1533222986.132,25.391,39.551,-348.633,15.137,1.953,0
1533222986.136,34.668,38.086,-117.676,13.184,35.156,0
1533222986.140,16.602,41.504,-220.215,20.508,50.781,0
1533222986.143,-2.930,41.992,-533.203,18.555,66.895,0
1533222986.147,-1.465,38.574,-569.336,15.137,38.086,0
1533222986.151,19.531,39.551,-452.637,20.996,23.438,0
1533222986.155,34.180,42.480,-222.168,26.855,50.781,0
1533222986.159,31.738,39.551,-130.859,25.391,5.859,0
1533222986.163,13.672,39.551,-471.680,19.043,0.488,0
1533222986.167,17.090,37.598,-629.395,18.555,24.414,0
1533222986.171,31.250,32.715,-462.891,20.996,8.301,0
1533222986.175,36.621,28.809,-140.625,24.902,14.160,0
1533222986.179,34.180,32.227,-162.598,21.484,-28.320,0
1533222986.183,15.137,36.621,-568.359,19.043,4.883,0
1533222986.186,6.348,39.062,-624.023,19.531,121.094,0
1533222986.190,15.625,34.668,-458.984,14.648,65.918,0
1533222986.194,26.855,31.738,-206.055,18.555,12.695,0
1533222986.198,22.461,35.156,-52.246,23.926,4.395,0
1533222986.202,11.719,33.691,-407.715,18.066,-30.762,0
1533222986.206,6.348,28.809,-644.043,15.137,-32.227,0
1533222986.210,15.625,30.273,-507.324,19.531,2.441,0
1533222986.214,24.902,33.203,-151.367,21.484,18.066,0
1533222986.218,19.043,29.785,31.250,23.438,27.832,0
1533222986.222,4.883,25.879,-321.289,21.973,0.977,0
1533222986.226,-4.883,22.949,-607.910,15.137,-1.465,0
1533222986.229,4.395,28.320,-506.348,20.020,-31.250,0
1533222986.233,20.996,31.250,-253.906,22.949,-47.852,0
1533222986.237,24.902,27.832,23.438,22.949,29.297,0
1533222986.241,7.812,32.227,-71.289,24.414,11.719,0
1533222986.245,-7.812,33.203,-395.020,15.625,16.602,0
1533222986.249,4.883,33.691,-315.430,13.672,73.242,0
1533222986.253,23.926,31.738,-45.898,19.531,37.598,0
1533222986.257,25.879,29.785,138.184,24.902,10.742,0
1533222986.261,11.719,33.691,-66.895,22.461,58.594,0
1533222986.265,4.883,33.691,-439.453,23.438,48.828,0
1533222986.268,9.277,33.691,-345.215,22.949,20.508,0
1533222986.272,26.367,39.551,9.766,18.555,19.531,0
1533222986.276,29.785,37.598,117.676,24.902,-1.953,0
1533222986.280,15.625,34.668,-4.395,20.996,47.363,0
1533222986.284,-1.465,35.156,-276.855,14.648,24.902,0
1533222986.288,-2.441,36.621,-230.957,19.531,18.066,0
1533222986.292,16.113,37.598,-46.387,28.320,109.863,0
1533222986.296,23.438,35.156,86.426,33.203,75.684,0
1533222986.300,16.113,36.621,159.180,33.691,62.012,0
1533222986.304,1.465,38.086,-220.215,32.715,59.082,0
1533222986.308,5.371,36.133,-339.844,28.809,-17.090,0
1533222986.311,21.973,35.645,-55.664,31.738,-16.113,0
1533222986.315,29.785,32.715,235.352,33.203,37.598,0
1533222986.319,25.879,29.297,92.773,27.832,50.293,0
1533222986.323,16.113,31.250,-332.031,23.438,59.570,0
1533222986.327,8.789,26.855,-364.258,22.461,56.641,0
1533222986.331,22.461,29.785,-102.051,24.902,62.500,0
1533222986.335,41.016,36.133,190.430,32.715,51.270,0
1533222986.339,36.621,38.086,153.320,30.273,-1.465,0
1533222986.343,20.996,42.480,-229.004,24.902,24.902,0
1533222986.347,12.695,36.133,-345.215,22.461,63.477,0
1533222986.351,24.414,34.668,-228.516,27.344,-9.766,0
1533222986.354,39.062,37.109,9.277,33.691,-16.602,0
1533222986.358,43.457,38.574,170.410,34.180,18.066,0
1533222986.362,39.062,37.109,-160.156,31.738,15.137,0
1533222986.366,19.531,35.156,-417.969,26.855,-15.625,0
1533222986.370,17.090,38.574,-256.836,28.320,-7.812,0
1533222986.374,30.762,38.086,5.371,26.367,80.566,0
1533222986.378,21.484,30.273,128.906,26.367,94.727,0
1533222986.382,5.859,27.344,-135.742,25.391,13.672,0
1533222986.386,2.930,28.809,-366.699,17.578,36.621,0
1533222986.390,14.648,33.203,-251.953,20.996,33.203,0
1533222986.393,31.738,33.203,2.441,23.438,-21.973,0
1533222986.397,29.785,34.180,170.410,23.926,70.312,0
1533222986.401,9.766,38.574,-154.785,21.973,111.328,0
1533222986.405,-4.395,34.668,-480.957,16.602,38.574,0
1533222986.409,11.719,35.156,-324.219,22.461,39.551,0
1533222986.413,31.738,35.645,-6.836,28.809,44.434,0
1533222986.417,34.180,33.691,53.711,32.227,20.996,0
1533222986.421,19.043,32.715,-218.262,35.156,27.832,0
1533222986.425,12.695,33.203,-436.035,34.668,-22.461,0
1533222986.429,12.695,32.227,-254.883,34.180,-28.809,0
1533222986.433,23.926,33.691,-94.238,34.180,41.016,0
1533222986.436,35.156,39.551,2.441,34.668,24.414,0
1533222986.440,21.973,36.133,-15.137,33.691,-7.324,0
1533222986.444,7.324,30.762,-364.746,27.832,-1.953,0
1533222986.448,16.602,32.715,-352.051,23.438,-5.371,0
1533222986.452,30.762,33.691,-54.688,24.902,6.836,0
1533222986.456,29.297,30.762,148.438,26.855,41.016,0
1533222986.460,24.902,33.691,-55.176,23.438,51.758,0
1533222986.464,0.977,37.109,-459.961,20.996,64.453,0
